"titulo","resumen","categoria","autor","fecha","link"
"Bolivia y Perú fortalecen integración económica y cooperación en reunión de cancilleres","
 La canciller Celinda Sosa destacó la importancia de impulsar el ...","Economía","Daniel Zenteno","25 de febrero de 2025","https://www.la-razon.com/economia/2025/02/25/bolivia-y-peru-fortalecen-integracion-economica-y-cooperacion-en-reunion-de-cancilleres/"
"ANH reconoce afectación en importación de diésel, pero asegura abastecimiento","
 La ANH atribuye el desabastecimiento de combustible a los bloqueos ...","Economía","Daniel Zenteno","25 de febrero de 2025","https://www.la-razon.com/economia/2025/02/25/anh-reconoce-afectacion-en-importacion-de-diesel-pero-asegura-que-se-normalizara-el-abastecimiento/"
"Al tercer trimestre de 2024, el PIB se desacelera y llega al 2,14%","
 De acuerdo con los datos del INE, Bolivia tiene la ...","Economía","Daniel Zenteno","25 de febrero de 2025","https://www.la-razon.com/economia/2025/02/25/al-tercer-trimestre-de-2024-el-pib-se-desacelera-y-llega-al-214/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"Comisión de Diputados inspeccionará planta del Mutún","
 Según el secretario de una comisión, varios sectores han solicitado ...","Economía","Diego Montaño","25 de febrero de 2025","https://www.la-razon.com/economia/2025/02/25/comision-de-diputados-inspeccionara-planta-del-mutun/"
"Chocolates Harasic reanuda operaciones tras realizar ‘ajustes’","
 La reconocida fábrica de chocolates orureña informó el pasado miércoles ...","Economía","Daniel Zenteno","25 de febrero de 2025","https://www.la-razon.com/economia/2025/02/25/1040673/"
"Arce anuncia fondos para emprendimientos, exportaciones e industrialización","
 El presidente Luis Arce destacó que los fondos, financiados con ...","Economía","Daniel Zenteno","25 de febrero de 2025","https://www.la-razon.com/economia/2025/02/25/arce-anuncia-fondos-para-emprendimientos-exportaciones-e-industrializacion/"
"YLB socializa en Oruro convenios por recursos evaporíticos en el salar de Coipasa","
 El presidente de la empresa estatal y el viceministro de ...","Economía","Erika Ibáñez","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/ylb-socializa-en-oruro-convenios-por-recursos-evaporiticos-en-el-salar-de-coipasa/"
"Comisión de Planificación agenda el tratamiento de tres créditos por $us 417 millones","
 El diputado del MAS arcista Andrés Flores dijo que en ...","Economía","Erika Ibáñez","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/comision-de-planificacion-agenda-el-tratamiento-de-tres-creditos-por-us-417-millones/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"Vuelven las filas por diésel y el transporte pesado advierte con movilizaciones","
 El dirigente del transporte pesado, Hugo Ramos, lamentó el incumplimiento ...","Economía","Erika Ibáñez","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/vuelven-las-filas-por-diesel-y-el-transporte-pesado-advierte-con-movilizaciones/"
"Aduana inaugura en Puerto Suárez moderna infraestructura para agilizar el comercio exterior","
 El presidente Luis Arce inauguró la obra en la frontera ...","Economía","Erika Ibáñez","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/aduana-inaugura-en-puerto-suarez-moderna-infraestructura-para-agilizar-el-comercio-exterior/"
"Silva recuerda a choferes que reciben beneficios del Gobierno y critica alza en los pasajes","
 El viceministro de Defensa del Consumidor anunció que convocará al ...","Economía","Erika Ibáñez","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/silva-recuerda-a-choferes-que-reciben-beneficios-del-gobierno-y-critica-alza-en-los-pasajes/"
"Interculturales anuncian bloqueo de caminos, piden liberación de exportación de soya","
 Mediante un instructivo, los Interculturales de San Julián anunciaron que ...","Economía","Erika Ibáñez","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/interculturales-anuncian-bloqueo-de-caminos-piden-liberacion-de-exportacion-de-soya/"
"En 2024, la AJ autorizó 1.211 promociones y se entregó premios por Bs 594 millones","
 El director de la entidad presentó la Rendición Pública de ...","Economía","Erika Ibáñez","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/en-2024-la-aj-autorizo-1-211-promociones-y-se-entrego-premios-por-bs-594-millones/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"Inauguración del Mutún genera críticas por presuntas falencias en su construcción","
 Cívicos y políticos cuestionan que la planta no esté concluida, ...","Economía","Daniel Zenteno","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/inauguracion-del-mutun-genera-criticas-por-presuntas-falencias-en-su-construccion/"
"Cepal destaca que Bolivia moderniza su cálculo del Sistema de Cuentas Nacionales","
 En un seminario internacional, realizado en La Paz, se destacó ...","Economía","Erika Ibáñez","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/cepal-destaca-que-bolivia-moderniza-su-calculo-del-sistema-de-cuentas-nacionales/"
"Arce dice que la industrialización es posible cuando hay voluntad política","
 El mandatario afirmó que continuará por ese camino hasta que ...","Economía","Daniel Zenteno","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/arce-dice-que-la-industrializacion-es-posible-cuando-hay-voluntad-politica/"
"Panificadores, en emergencia, denuncian que Gobierno entrega el 50% de insumos para el pan","
 El dirigente Rubén Ríos reclama porque el Gobierno no cumple ...","Economía","Erika Ibáñez","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/panificadores-en-emergencia-denuncian-que-gobierno-entrega-el-50-de-insumos-para-el-pan/"
"Arce inaugura el Mutún y anuncia que se implementará una segunda fase","
 La segunda fase buscará reducir al 100% la importación de ...","Economía","Daniel Zenteno","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/arce-inaugura-el-mutun-y-anuncia-que-se-implementara-una-segunda-fase/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"Más de 70.000 productores enfrentan incertidumbre y desafíos","
 Klaus Frerking, próximo presidente de la Cámara Agropecuaria del Oriente, ...","Economía","Daniel Zenteno","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/mas-de-70-000-productores-enfrentan-incertidumbre-y-desafios/"
"Gobierno impulsa producción biointensiva de quinua para fortalecer seguridad alimentaria","
 El Ministerio de Desarrollo Rural y Tierras, junto al Centro ...","Economía","Daniel Zenteno","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/gobierno-impulsa-produccion-biointensiva-de-quinua-para-fortalecer-seguridad-alimentaria/"
"BMI proyecta para Bolivia crecimiento del 0,9%, inflación del 15% y deuda pública del 84% del PIB","
 Un análisis de BMI, parte de Fitch Solutions, advierte sobre ...","Economía","Daniel Zenteno","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/bmi-proyecta-para-bolivia-crecimiento-del-09-inflacion-del-15-y-deuda-publica-del-84-del-pib/"
"Pimentel sobre el Mutún: ‘Es la décima parte de lo que se había proyectado en 2005’","
 El Mutún, ubicado en el municipio de Puerto Suárez, en ...","Economía","Diego Montaño","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/pimentel-sobre-el-mutun-es-la-decima-parte-de-lo-que-se-habia-proyectado-en-2005/"
"Defensa del Consumidor controla el matadero de El Alto para evitar alza de precios de carne","
 Casi tres semanas después de la suspensión de autorizaciones a ...","Economía","Daniel Zenteno","24 de febrero de 2025","https://www.la-razon.com/economia/2025/02/24/defensa-del-consumidor-controla-el-matadero-de-el-alto-para-evitar-alza-de-precios-de-carne/"
"Miles de turcos protestan por el arresto del principal rival de Erdogan","
 Cientos de miles de personas se movilizaron en la tercera ...","Mundo","AFP","21 de marzo de 2025","https://www.la-razon.com/mundo/2025/03/21/miles-de-turcos-protestan-por-el-arresto-del-principal-rival-de-erdogan/"
"ANH detalla desvío ilegal de combustible en Caranavi tras hallazgo de cisternas","
 Las autoridades identificaron desconexión de GPS y falta de hoja ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/1050417/"
"Morales acusa a Arce de conocer la situación del gas y no hacer observaciones","
 El exmandatario considera que el actual presidente intenta “lavarse las ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/morales-acusa-a-arce-de-conocer-la-situacion-del-gas-y-no-hacer-observaciones/"
"Pese al acuerdo, Choferes dan plazo de 48 horas para destitución de autoridades","
 Caso contrario, el sector del transporte acatará el paro de ...","Economía","Daniel Zenteno","21 de marzo de 2025","https://www.la-razon.com/economia/2025/03/21/pese-al-acuerdo-choferes-dan-plazo-de-48-horas-para-destitucion-de-autoridades/"
"La sombra de la Lithco aún persigue al litio boliviano 32 años después","
 Desde entonces, la sombra de la compañía estadounidense Lithium Corporation ...","Economía","Rubén Atahuichi","23 de febrero de 2025","https://www.la-razon.com/economia/2025/02/23/la-sombra-de-la-lithco-aun-persigue-al-litio-boliviano-32-anos-despues/"
"Koica y ONU visitan Centro de Innovación Tecnológica del Café en Caranavi","
 La visita fue para fomentar la colaboración y contribuir a ...","Economía","Erika Ibáñez","23 de febrero de 2025","https://www.la-razon.com/economia/2025/02/23/koica-y-onu-visitan-centro-de-innovacion-tecnologica-del-cafe-en-caranavi/"
"Una evaluación de impacto ambiental definirá la ‘factibilidad’ de las plantas de litio en Uyuni","
 El presidente de YLB, Omar Alarcón, explicó que esa evaluación ...","Economía","Erika Ibáñez","23 de febrero de 2025","https://www.la-razon.com/economia/2025/02/23/una-evaluacion-de-impacto-ambiental-definira-la-factibilidad-de-las-plantas-de-litio-en-uyuni/"
